Date,AvgTemp,LowTemp,HighTemp,Precipitation,MaxWindSpeed,MaxWindDirection,AvgWindSpeed,AvgRelativeHumidity,AvgSteamPressure,DaylightHours,CloudAmount,EvaporationLoss
1908-07-09,20.9,19.7,23.2,30.6,4.7,230,4.2,96.3,23.6,0,10,1.4
1908-07-10,20.9,19.7,22.3,3.2,5.3,250,2.5,95.3,23.3,0,10,0.7
1908-07-11,23.8,20.1,29.2,,3.8,270,3.4,82.3,22.6,11.5,5.3,5.6
1908-07-12,24.8,19.8,30.4,,3.3,250,1.7,81.3,24.8,11.7,8.7,6.3
1908-07-13,24.3,20.7,29.6,,4.9,270,3.4,81,23.8,11.5,3.3,7.2
1908-07-14,25.3,20,31.2,,4.4,70,1.9,75.7,23.4,9.2,5.3,5.9
1908-07-15,23,20.6,26.5,,6.7,50,6.1,67.7,18.7,6.6,9,5.6
1908-07-16,23.3,18.8,29.7,,2.9,20,2.8,71.3,19.9,9.9,5.3,6.7
1908-07-17,24.2,19.7,30.3,,4.7,70,2.9,86,22.3,11.4,4.3,6.1
1908-07-18,24.6,19.5,31.5,,1.7,110,2.5,76,22.6,11.7,7.7,7
1908-07-19,25.9,21.8,29.4,0,3.1,50,2.5,71,23,0.7,10,6
1908-07-20,22.5,20.5,26,65.2,9.2,50,4.2,84,22.6,0,10,1.3
1908-07-21,21.1,19.8,22.2,140.9,5.7,50,5.4,97,23.9,0,10,0.3
1908-07-22,22.9,21.6,25.3,111.5,4.4,110,3.7,91.3,25.5,0,10,0.3
1908-07-23,24.5,22.5,28.3,21.1,4.7,250,2.3,92,27.9,5.5,6.7,1.9
1908-07-24,26.6,22.4,32.9,0,5.7,270,2.2,82.3,27.9,11.4,9,6.8
1908-07-25,25.5,23.7,27.8,17.1,9.2,230,5.5,88.3,28.5,0.7,10,2.4
1908-07-26,24.7,23.2,27,2.7,4.7,230,5,92.3,28.4,0,10,2.2
1908-07-27,24.8,23,27.5,16.5,5.2,270,3.9,93,28.7,0,9.7,2.2
1908-07-28,26.3,23.3,29.7,4.8,7.4,180,3.3,86.7,29.1,6.2,9,3.7
1908-07-29,26.6,24.7,29.8,0,10.2,200,5.2,83.7,29,2.7,10,3.9
1908-07-30,24.8,23.8,26.7,29.9,8.1,250,6.1,94.3,29.2,0,10,2.7
1908-07-31,24.9,23.6,27.8,79.5,5,250,4.2,93.7,29.2,0,10,3.1
1908-08-01,26.2,24.4,29.6,6.8,5.5,270,3.7,86.3,29,7.3,5.7,5.4
1908-08-02,26.4,23.3,30.7,,4.8,250,2.6,85.7,28.8,8.3,5.3,5.7
1908-08-03,26.9,24.2,32,,3.1,200,2,85.3,29.4,4.4,5.7,4.4
1908-08-04,26.3,22.6,31.5,,5,270,2.9,83.7,27.8,9.5,4.3,6.2
1908-08-05,27.3,23.6,32.4,,4.1,270,2.4,80,28.2,9.1,5.7,6.1
1908-08-06,27.5,23.7,33.6,,5.5,230,2.6,80.3,28.9,12,1.7,7.1
1908-08-07,26,23.4,30.9,,5.2,20,3.5,67,21.8,13,7,7.4
1908-08-08,24.6,20.7,29.5,,4.6,50,2.8,65.3,19.6,9.3,6.7,6.3
1908-08-09,22.4,19.8,26.7,1.6,5.7,20,2.6,84,22.6,2.3,10,3.1
1908-08-10,24.7,22,26.8,6.7,5.2,20,5,78,24,0,10,1.1
1908-08-11,25.4,21.9,30.5,5.7,4.2,360,3.5,84.3,26.6,9.8,7,6.1
1908-08-12,25.2,22.2,30.5,2.4,3.4,50,2.4,82.3,26,7.3,7.7,4.9
1908-08-13,24.9,22.1,29,6.4,3.3,160,2.1,86.7,26.8,1.2,10,2.6
1908-08-14,25.2,23,28.9,,5.3,270,3.8,86.3,27,11.3,6.7,6.2
1908-08-15,25.5,21.7,30.4,,3.2,110,1.5,80.7,25.4,8.1,6.3,6.2
1908-08-16,25.2,21.1,31.7,,2,160,1.7,82,25.5,8.6,7.3,5.8
1908-08-17,25.6,21.1,32,,3.9,270,2,75.3,23.4,11.3,4.3,7.3
1908-08-18,25.6,20.3,33.3,,4,110,1.6,75.3,23.5,11.5,6,7.2
1908-08-19,25.8,21,32.5,,3.7,250,1.8,75,23.4,11.7,5,6.5
1908-08-20,27.1,21.8,33.5,,3.7,160,2,77.7,25.9,10.3,7.7,6.9
1908-08-21,25.9,23.5,31.1,8.8,6.7,200,4.5,86.7,28.5,4.1,9.3,4.9
1908-08-22,23.3,20.7,26.7,,2.7,180,3,75.7,21.4,3.9,10,4.5
1908-08-23,22.6,19.6,26.1,0,2.2,90,2.2,74.7,20,6.6,6,4.9
1908-08-24,22.8,18.1,27.5,,9.9,90,4.8,71,19.1,7.8,9.7,4.6
1908-08-25,19.1,18,23.9,46.5,7.2,70,5.8,93.7,20.6,0,10,0.5
1908-08-26,19.7,18,21.3,45.1,7.2,20,5.4,89,20.3,0,10,0.1
1908-08-27,20.2,19,23.3,30.4,10.4,20,8.3,94.7,22.2,0,9.3,2.5
1908-08-28,22,19.1,26,0.1,9,270,2.7,82.7,21.2,9.7,3.3,5.5
1908-08-29,21.9,18.1,27.7,0,4.4,270,2.2,78,19.7,7.8,3.7,4.2
1908-08-30,21.2,14.8,27.9,,1.9,50,1.6,70,16.5,12.2,4,6.2
1908-08-31,21.8,17.5,27.2,,5.5,50,4.6,79.3,18.1,11.8,0.3,6.7
1908-09-01,21.3,16.5,27.1,,5.2,70,4.8,55,13.8,10.4,3.7,7.2
1908-09-02,21.7,17,26.8,,5.2,90,5.7,56.7,14.1,12.1,4,7.4
1908-09-03,21.7,17,26.8,,7.7,70,4.2,58.7,15,11.6,4.3,7.1
1908-09-04,23,19.3,27.5,,5.6,90,6,61,17.6,9.6,8,7.1
1908-09-05,23.8,19.6,28.7,,5.3,50,5.2,63.3,18.3,11.8,4.7,8.3
1908-09-06,22.1,18.2,27,,6.3,70,4.8,69,18.1,11.8,6.7,6.4
1908-09-07,21.1,17.9,28,,5,90,3.9,64.3,17,11.5,1.3,6.9
1908-09-08,21.3,18.3,25.5,0,5.3,90,4.4,73,18.2,4.4,9.7,4.3
1908-09-09,20.9,17.9,26.7,1.3,3,270,2.4,81,19.6,7.1,6,4.1
1908-09-10,21.8,17.3,26.1,0,4.1,70,2.2,76.7,19.3,5.2,6.7,3.6
1908-09-11,19.7,17.9,23.4,14.5,6.2,50,6.4,84.7,19.2,0,10,2.4
1908-09-12,19.7,17.6,23.2,3.3,9,270,6.8,77.7,17.5,4.5,6.3,4.4
1908-09-13,18.9,14.8,23.7,,7,270,5.1,64.7,13.5,11.9,0.3,7.2
1908-09-14,17.1,12.2,23.1,,3.2,290,2.9,76.3,14.2,11.5,4.3,6.3
1908-09-15,18.7,13.5,24.4,19.3,8.2,230,2.3,87.7,18.7,5.4,9.3,3.9
1908-09-16,21.2,17.9,26.8,,5.2,50,1.9,74,18,8.2,4,4.5
1908-09-17,20.5,15.6,25.6,,2.9,50,2.9,73.7,17.3,7.2,7.3,4.7
1908-09-18,20.8,15.7,26.2,1.6,2.6,200,1.6,77,18.2,3.7,8,3.1
1908-09-19,18.8,16.2,22.2,21.4,10.5,230,7,69,14.8,6.5,6.3,3.9
1908-09-20,16.5,11.7,21.4,,7.5,250,3.9,72.3,12.9,10.5,4.7,6.1
1908-09-21,18.1,12.2,24.2,3.6,10.3,250,3.7,75.7,15.6,6.7,9,3.8
1908-09-22,15.6,10.7,21.8,0,6.7,250,2.1,71,11.7,10.2,2.3,5.9
1908-09-23,15.8,11.6,20.5,0,5.2,250,3.7,54.7,9.4,8.3,7.7,4.3
1908-09-24,14.9,9,22,,2.4,110,1.9,68,11,9.5,4,4.6
1908-09-25,16.7,9.3,25,,3,360,1.9,80,14.8,10.9,3.3,5.1
1908-09-26,18.1,11,27.4,0,2.7,20,1.3,72.3,13.7,8.9,3.3,6.3
1908-09-27,18.5,11.4,27.4,0,2.7,250,1.5,69.7,13.4,11,2.3,5.2
1908-09-28,18.1,11.3,25.7,0,2.7,270,1.5,73.3,14.2,10.7,5.7,5.2
1908-09-29,17.9,12.3,23.8,0,4.5,290,4.1,71.7,13.8,11,3.3,5.2
1908-09-30,15.5,9.9,21.8,0.3,3.7,290,2.5,72,12.2,10,5,3.5
1908-10-01,13.8,8.7,19,0,4.6,290,3.1,72.7,11,9.9,5.3,5.1
1908-10-02,13.3,6.9,20.8,,3.5,290,2.1,74,10.6,11.1,3,5.1
1908-10-03,14.7,8.5,22,0,1.8,290,1.3,73.7,11.7,7.8,4,3.5
1908-10-04,15.8,10,23.4,0,2.3,110,1.3,79.7,13.7,8.8,4.3,0.9
1908-10-05,16.4,11,23,0,4.3,110,1.7,72,12.8,8.6,6.3,3.8
1908-10-06,15.2,12,17.7,0.4,5.2,90,2.7,84.7,14.1,0.3,8.7,1.3
1908-10-07,15.2,9.6,21.4,,4.4,290,2.5,66.7,11.2,6.9,8.7,4.1
1908-10-08,12.7,9.4,17,,5.8,290,4.4,58.7,8.2,11.1,2.7,7.2
1908-10-09,13.6,6.5,19.9,0,7.4,230,3.5,67,10.3,9.8,6.3,4.1
1908-10-10,12.2,5.5,18.6,0,5.2,270,2.3,59.7,7.8,8.5,9,4.6
1908-10-11,11.8,4.8,19.2,0,6.2,340,3.2,64.3,8.1,10.1,0.7,5.8
1908-10-12,11.6,3.2,20.5,,2.1,290,1.6,69.7,8.9,10.5,0,3.8
1908-10-13,13,4.1,22.5,,2.4,90,1.1,71.3,9.9,8.5,6.3,4
1908-10-14,14.7,11.5,18.4,,2.8,90,1.9,72,12,0.4,10,2.3
1908-10-15,16.4,10.4,23.2,,3.1,90,1.8,73.3,13.3,9.4,3.3,4.4
1908-10-16,15.5,9.2,23.2,,2.1,160,1.9,76,12.9,10.5,1,4.7
1908-10-17,14.4,8.5,20.7,0,4.4,270,1.9,81,13.2,9.3,6.3,6
1908-10-18,14.7,7.5,22.3,0,3.5,270,1.8,83,13.5,8.5,4,3.4
1908-10-19,15.3,8.6,23.2,,3.4,270,1.8,78.3,13.1,9.7,1.7,4.1
1908-10-20,14.7,9,21.5,0,4.5,270,1.8,81.3,12.9,7.1,3.3,4
1908-10-21,15,7.2,24.4,0,2,270,1.1,78.3,12.7,10.3,0,3.7
1908-10-22,15.9,7.5,25.3,0,1.5,140,0.9,71.3,12.2,9.5,9.3,3.8
1908-10-23,17.5,8.2,22.3,,4.8,70,1.9,68.3,13,1.2,8,2.6
1908-10-24,18.5,14.7,23.9,,6.5,70,4.3,66,13.7,10.1,5,4.8
1908-10-25,14.4,13.3,17.2,32.5,10.8,50,4.7,95.7,15.5,0,10,2
1908-10-26,15.1,11.8,18.1,0,6.9,110,3.8,85,14.3,1.4,10,2.2
1908-10-27,13.2,5.7,17.3,2.4,7.8,290,4.2,78.3,12,5.5,4.7,3.3
1908-10-28,6.4,2.2,11.8,0,3.6,290,1.7,77.7,7.3,6.6,3.3,2.2
1908-10-29,6.6,2.2,12.9,,1.2,250,1.1,80.7,7.6,3.6,6.7,1.8
1908-10-30,6.3,-0.3,13.6,0,0.7,290,1.2,77.7,7.2,8.7,3.3,1.9
1908-10-31,7.4,0,13.7,0,5.3,290,2,76.3,7.6,9.9,0,2.9
1908-11-01,8.9,2,16.4,0,6.2,270,1.3,87.3,9.8,8.2,7,4.1
1908-11-02,10.7,6.5,17.3,0,1.9,110,1.3,87,11.1,8.1,7,1.9
1908-11-03,10.9,4.2,18.9,,3.3,360,1.2,78.7,9.8,9.7,1.3,2.5
1908-11-04,13.9,6.6,18.6,,6,90,4.8,71.3,11.2,6.5,9.7,2.9
1908-11-05,14.3,10.1,18.9,,5.7,70,4.2,74.7,12,7.5,8.3,3.8
1908-11-06,9,4.4,13.8,,6.7,270,3.7,65.3,7.4,9.4,3.7,3.5
1908-11-07,4.1,0.8,8,0,7.8,290,4.1,61.7,4.9,9.3,3.7,3.1
1908-11-08,0.5,-4.1,6,3.4,9.4,320,4.6,89,5.9,2.8,2.7,1.2
1908-11-09,-1.7,-5.3,3.3,0,4.5,290,3.3,53.7,2.8,9.4,1.3,2.1
1908-11-10,2.1,-2.8,6.6,0.5,4.4,340,2.3,73.7,5.2,2.8,6.7,1.1
1908-11-11,0.9,-3.2,5.7,,6.6,290,4.4,58.7,3.6,8.1,0,3
1908-11-12,-0.2,-3.7,3.3,,9.5,290,4.4,32,1.8,9.5,0,3.1
1908-11-13,2,-6.1,7.5,1.9,7.7,290,2.7,66,4.7,5.5,3.3,1.9
1908-11-14,0,-2.9,3.4,0.1,1.7,270,2.6,73.3,4.5,0,3.3,1
1908-11-15,-1.2,-6.6,5.3,0,1.7,140,1.5,62.3,3.3,9.4,0,2
1908-11-16,1.8,-6.4,6.8,1.1,2.9,180,1.3,81.3,5.7,6.4,4.7,2.4
1908-11-17,2.8,-2.6,9.7,0.1,4.5,270,2.5,71.3,5,9.4,0,2.2
1908-11-18,6.5,-0.7,11.2,,1.7,90,1.3,78.3,7.4,5,10,2
1908-11-19,11.5,7.3,15.2,0,5.9,230,2.8,77.3,10.5,3.5,8.7,1.6
1908-11-20,10.9,4.1,15.1,0,5.8,250,4.9,75.7,10.7,1,6.7,1.2
1908-11-21,1.9,-0.8,6.7,,6.7,270,4.5,50.7,3.6,7.6,5,1.8
1908-11-22,0.4,-4.3,5.1,,6.6,290,3.7,54.3,3.3,5.7,0,2.4
1908-11-23,-2.2,-5.9,2.8,,3.2,270,2.6,50,2.4,9.1,0,2.3
1908-11-24,1.1,-7.6,7.8,0,1.7,50,1.4,73,4.7,7.9,3.7,2.1
1908-11-25,6.1,1.5,12.6,0.7,3,90,2.6,77.7,7.2,8.6,6,2.3
1908-11-26,1.3,-3.2,6.7,6.5,16.1,270,7.7,63.7,4.3,2.3,7.3,4.3
1908-11-27,-4.3,-6.1,-1.5,,6.9,270,7.3,50.7,2.2,9,0,2.3
1908-11-28,-2.3,-8.6,4.8,0.1,4.2,290,1.8,70.7,3.6,4.3,3.7,1.4
1908-11-29,-0.9,-7.2,4.7,0,1.4,90,1.3,73.7,4.1,8.6,4,1
1908-11-30,-0.1,-4.1,4.9,,8.2,290,4.3,49.3,2.9,8.7,3.3,3.7
1908-12-01,-1.9,-6.8,3.5,,7.6,290,3.7,45,2.3,5.8,0,2.5
1908-12-02,1.8,-6.3,9.3,0,8.4,250,2.7,71,4.8,4.7,3.7,2.1
1908-12-03,-1.8,-5.7,2.7,,5.4,270,3.1,59,3,8.3,0,2
1908-12-04,1.2,-6.1,7.8,0,3.9,50,1.8,74.3,4.9,7.1,1.3,1.3
1908-12-05,4.5,-1.8,9.6,0.1,10,200,5.1,62.3,5.8,8.7,3,2.3
1908-12-06,0.7,-5.5,6.8,0,4,290,1.6,73.7,4.5,7.6,1.7,2
1908-12-07,-0.2,-3.1,3.2,0,8.5,290,3.1,44.7,2.6,8.9,0,2.2
1908-12-08,-1.4,-5.9,3.6,,6.4,290,3.3,46,2.3,8.6,0,1.9
1908-12-09,-1.4,-6.6,6.4,0,2.8,90,1.3,56.3,3.1,8.5,0,2.2
1908-12-10,-0.7,-7.4,6.5,0,2.6,270,1.5,64.7,3.6,7.6,3.3,2.2
1908-12-11,2.1,-3.2,8.8,0,3.7,230,1.2,66,4.7,6.6,5,1.7
1908-12-12,3.3,-2.7,8.4,0,3.7,250,1.6,75.3,5.6,5.9,9.3,1.7
1908-12-13,2.9,-2.5,9.9,0,4.8,270,1.5,83,6.1,5.1,5,1.3
1908-12-14,4.6,-0.6,11.7,0.2,9.6,250,3.7,60,5,4.2,4,1.8
1908-12-15,-1.7,-5,1.8,,4.4,290,3,33,1.7,7.7,2,2.7
1908-12-16,-1.2,-7.5,5.4,0,3.3,50,1.5,62.7,3.1,8.2,2.3,2
1908-12-17,0.8,-6.1,6.3,,9.9,320,4,48.7,3,1.6,6.3,2.2
1908-12-18,-7.7,-11.2,-3.1,,4.7,270,3.7,52.3,1.8,8.6,3.3,2.2
1908-12-19,-2.8,-7.2,1.5,0.5,6.7,290,3,51,2.4,7.1,3.3,1.6
1908-12-20,-5.7,-11.2,0.4,0,3.5,230,1.5,55.7,2.1,8.6,0.7,1.9
1908-12-21,-1.8,-7.6,4.5,,2.2,90,1.7,64.3,3.4,6.6,1.7,1.6
1908-12-22,-0.8,-4.7,2.1,3.4,11.7,270,3.7,68.7,4.1,0,6.7,0.5
1908-12-23,-6.2,-9.9,-2,,6.8,270,5.6,59.7,2.2,8.7,0,2.3
1908-12-24,-2.5,-9.9,1.4,0,5.8,50,2.3,67.7,3.5,1.8,6.7,2
1908-12-25,-0.3,-6.6,6.3,0,2.7,110,1.3,77.3,4.6,8.1,2.3,1.5
1908-12-26,1.8,-2.5,7.9,0,2.1,180,1.2,75.3,5,5.6,4.3,1.6
1908-12-27,0.9,-4.6,8.5,0,2.9,320,1.6,74.3,4.7,8.3,0,0.8
1908-12-28,0.4,-3.8,4.5,,1.9,140,1.1,76,4.7,2.4,6.3,0.6
1908-12-29,0.7,-2.7,4.8,0.8,7.5,290,3.6,71.3,4.6,5.9,5.7,1.7
1908-12-30,-5.4,-9.2,-1,0.2,5.3,290,3.7,70,2.9,3.7,5.3,1.6
1908-12-31,-7.5,-12.7,-3,0.2,6.1,270,3.1,60.3,2,7.6,0,1.9
1909-01-01,-7.4,-10.8,-3.5,,4.7,320,3.6,52.7,1.8,8.8,3.3,2.4
1909-01-02,-0.9,-6.2,2.5,0,3.2,50,2.3,61,3.5,5.6,9.3,1.6
1909-01-03,2.4,0.1,5,0,4,70,3.2,68,4.9,0.3,10,1.9
1909-01-04,2.4,-3,7.6,0,4.5,290,2.1,81,5.8,7,6.7,1.3
1909-01-05,1.2,-1.9,4.7,,1.7,230,1.8,87.7,5.8,1.5,9.7,1.3
1909-01-06,-0.9,-3.4,1.5,0,3.9,270,1.7,76.3,4.3,1,10,0.5
1909-01-07,-3.2,-8.1,1.4,0,7,290,2.5,48.3,2.1,7.8,3,1.7
1909-01-08,-5.5,-9.1,-0.1,,3.5,250,1.8,58,2.1,8,1,2.4
1909-01-09,-4.3,-8.4,0.3,,5.2,50,1.7,45,1.9,3.2,6.3,2
1909-01-10,-3.4,-8.3,1.5,0,3.3,270,2.4,65.3,3.1,5.2,6.3,1.4
1909-01-11,-3.8,-10.4,3.3,,2.9,90,1.7,61.3,2.7,8.7,3.7,2.3
1909-01-12,-0.3,-3.8,1.9,0.2,5.3,50,3,64.7,3.9,1.2,9.7,1.8
1909-01-13,-3.2,-6.9,0.2,0,3.4,290,2.5,68.7,3.2,6.1,4,1.5
1909-01-14,-2.9,-9.2,3,0,3.3,70,1.8,65.3,3.2,4.9,4,1.4
1909-01-15,-3,-7.4,2.1,0,6.1,290,2.7,70.3,3.3,8.1,2,1.6
1909-01-16,-3.7,-10.3,1.7,,2.7,250,1.2,59,2.7,8,5,1.2
1909-01-17,0.1,-4.8,5.5,,2.9,250,1.4,67.7,4,7.4,10,1.9
1909-01-18,2.5,-1.1,5.2,0.5,1.3,320,2.8,74.7,5.5,0,10,2.4
1909-01-19,-0.4,-5.5,2.8,1.8,6.1,270,3.1,77,4.7,0.3,6.7,1.1
1909-01-20,-4.3,-7.9,0.2,,3.4,290,2.7,76.7,3.4,7.8,7.3,2
1909-01-21,-6.6,-9.9,-2.2,0,6.9,290,3.9,57.3,2,8.5,0.7,2.7
1909-01-22,-7.2,-13.6,-2.3,,3.8,250,2.8,64.3,2.2,8.1,2,1.6
1909-01-23,-4.2,-12.1,0.7,0,2.5,110,2,65.7,2.8,4.9,6.7,1.2
1909-01-24,0.5,-4,4.5,4.9,5.4,270,2.9,75,4.6,7.8,3.7,1.6
1909-01-25,-1.6,-6,2.9,,2.7,250,1.6,75,4.1,4.3,5,1.3
1909-01-26,-2.3,-6,2.2,,5.3,290,3.1,60.3,2.9,9.2,1.3,1.8
1909-01-27,-4.5,-10.5,0,0,1.8,200,1.1,62,2.5,3.6,6.7,1.5
1909-01-28,-2.5,-6.3,2,0,7.2,290,3.1,58.3,2.8,9,3.3,2.1
1909-01-29,-4.8,-10.8,1.5,,2.8,200,1.8,59.3,2.4,9,0,1.9
1909-01-30,-4,-10.8,1.4,,1.7,270,1,65.7,2.8,6,7,1.1
1909-01-31,-2,-8.7,4.7,,2.3,160,1.3,58,3,9.1,3.3,1.7
1909-02-01,-1.7,-8.2,5.8,0,5,250,1.7,84.7,3.9,9.6,3.3,2.2
1909-02-02,0.6,-5.4,6.2,0,5.4,250,2.1,69.7,4.3,6.3,4.7,1.8
1909-02-03,-0.2,-3.4,4.6,,9.2,270,4.3,59.3,3.6,7.8,3.7,3
1909-02-04,-4.6,-8.3,-1.3,0,5,270,4.7,46.3,2,9.1,3.3,2.4
1909-02-05,-3.5,-7.5,2,0.1,10.8,290,4.6,48,2.1,9.2,0.3,2.2
1909-02-06,-8.8,-11.7,-4.7,,8.8,290,7.2,40.3,1.2,9.8,3.3,3.5
1909-02-07,-7.9,-13.2,-2.7,,7.9,290,4.4,57,2,9.7,2,2.7
1909-02-08,-3.6,-11.2,2.2,0,4.8,270,1.7,72.3,3.2,7.4,5.7,1.6
1909-02-09,-1.9,-8.8,4.4,,4.7,270,1.9,68.7,3.5,9.5,0.7,2.7
1909-02-10,-0.3,-7.8,5.2,0.2,3.8,200,2.7,76.7,4.5,3.7,8,1.6
1909-02-11,-3.9,-8.2,2.6,0,11.1,290,7.7,49.7,2,8.1,3.3,2.9
1909-02-12,-6.9,-11.5,-1.6,0.3,9.6,270,5.2,56.3,2,6.7,5.7,2.1
1909-02-13,-4.1,-12.7,3.6,,5,230,2.3,65.7,2.7,8.8,1.7,2.7
1909-02-14,2.6,-4.5,8.8,1.9,10.8,230,4.7,66.7,4.8,4.8,7.3,2.4
1909-02-15,-1.4,-4.6,3.8,,5.5,290,3.7,55.3,2.9,10.3,0,2.6
1909-02-16,-3.3,-6.4,1,0.1,9.3,270,5.3,52,2.5,8.4,3.3,2.9
1909-02-17,-4.6,-10.3,0.9,,5.2,290,2.5,64,2.5,9.9,1.7,2.2
1909-02-18,2.2,-7.3,8.2,,5.6,50,3.7,43.7,3,6.7,8.7,3.1
1909-02-19,0.8,-8.3,5.9,4.4,9.7,290,5.9,73.7,5.1,2,6.7,2.2
1909-02-20,-8.7,-10.9,-4.9,0,9.2,290,5.7,53.7,1.8,9,3.3,1.9
1909-02-21,-9.5,-12.7,-5.5,,9.2,290,6.8,49,1.4,10.4,2,3
1909-02-22,-7.7,-12.8,-3.3,,7.3,290,4.6,53,1.7,10.2,1,2.5
1909-02-23,-6.6,-12.4,-1.2,,2.5,270,1.8,65,2.2,6.5,4.7,2.3
1909-02-24,-2.6,-9,3.6,0.3,3.5,250,1.8,70.7,3.4,9,6.3,2.4
1909-02-25,-1.9,-4.5,1.7,0.6,6,270,4.3,64.7,3.4,9.1,6.7,2.1
1909-02-26,-3.2,-8.2,0.7,,3.7,270,2.9,46.7,2.2,9.5,7.3,2.7
1909-02-27,-1.3,-6.6,4.9,,2.9,230,2,57.7,2.9,7.6,7.7,2.6
1909-02-28,0.9,-5.6,7.3,,3.2,230,2.1,74,4.8,7.7,4,2.9
1909-03-01,2.6,-1.8,8.4,0,5.1,270,4.5,68.7,4.3,8.6,4.7,2.7
1909-03-02,-0.1,-4.2,4.4,0,14,320,5.5,37.7,2.4,8.4,3.3,3.9
1909-03-03,-2.7,-8.7,4.5,,3.7,250,3.1,49,2.2,10.7,0.7,3.3
1909-03-04,-0.3,-6.6,8,0,0.8,140,1.6,55.7,3,9.9,5.7,3.5
1909-03-05,1.4,-6.1,8.8,0.7,7.7,230,3.9,69.7,4.4,4.5,7.3,1.8
1909-03-06,0.6,-2.5,3.4,2.4,8.3,270,4.2,65.7,4.2,9.8,5.3,2.8
1909-03-07,0,-5,6.4,0,8.2,270,3.8,64.3,3.7,10.5,1,3.2
1909-03-08,1.1,-4.5,8.8,,2.6,320,2.3,51,3.5,10.7,7.3,4.1
1909-03-09,4.1,-3.3,9.1,,7.6,70,2.9,54.7,4.2,2.4,10,2.1
1909-03-10,7.3,4.2,13.9,,8.9,50,4.6,56.3,5.6,9.6,5.7,5.2
1909-03-11,7.6,-0.4,15.2,,2.1,180,2.1,67.3,6.3,9,9,1.8
1909-03-12,3.7,1.3,7.6,3.4,6.2,50,5,78.3,6.2,0.8,10,1.3
1909-03-13,0.6,-2.8,5.5,,8.7,290,4,56,3.5,10.5,4,3.1
1909-03-14,-3.3,-5.6,-0.2,,5.5,270,5.9,47.3,2.3,9.2,2,4.2
1909-03-15,-3.5,-8,2.6,,1.7,110,1.7,53,2.4,10.5,6.3,3.2
1909-03-16,-0.8,-5.7,4,,7.9,320,2.9,49.7,2.8,7.5,3.3,2.6
1909-03-17,-1.6,-4.8,3,,9,320,4.4,41,2,10.3,5.7,3.7
1909-03-18,-1.6,-7.1,4.1,,5.2,320,3.5,52.3,2.6,10.9,0.3,3.6
1909-03-19,3.3,-4.8,9.3,,5.8,90,2.6,52.3,3.7,5.8,9.7,4
1909-03-20,6.7,2.1,11.3,,6.7,270,3.7,55,5.2,9.7,7.3,4
1909-03-21,0.8,-3.2,6.1,,6.9,270,5.5,54,3.3,11.1,1.7,4.8
1909-03-22,4.9,-3.6,12.1,,3.2,140,2.4,50.3,4.1,6.3,8.3,4
1909-03-23,4.8,3,7.4,19.9,6.7,50,4.8,93,8,0,9.7,1.3
1909-03-24,-0.3,-2.7,3,0.2,10.7,290,8.7,53.7,4.5,6.5,8,3.4
1909-03-25,-1.7,-3.4,1.8,0.1,8.9,290,6.8,61,3.3,8.3,3.3,3.4
1909-03-26,-1.3,-6.9,3,,7.2,320,5.9,67,3.8,11.5,0,3.7
1909-03-27,1.3,-4.4,6,,5.4,270,2.5,75.7,4.9,3,9.3,2.3
1909-03-28,4.2,0.7,8.5,,6.6,270,2.8,78.3,6.3,7.7,7,2.8
1909-03-29,5.1,0.7,11.8,,3.2,20,2.2,67.7,5.7,9.6,4,3.4
1909-03-30,5,-2.1,13.5,,7.2,230,2.5,61.7,5,11.3,0,4.2
1909-03-31,6.8,-1.6,15,0,2.4,140,2.4,53.3,4.7,10.1,4.7,4.8
1909-04-01,7.4,2.2,12.5,,6.7,290,3.9,53,5.1,9.8,6.7,5
1909-04-02,8.8,-1,18.9,,7.5,200,3.3,48.3,4.8,10.5,10,5.1
1909-04-03,10.8,1.8,19.8,,3.7,270,1.9,61.7,7.9,10.2,4.3,7.5
1909-04-04,12.6,5.9,21.3,,5.3,230,2.2,65.3,8.8,10.1,10,4.9
1909-04-05,12.4,5.4,20.4,,4.4,250,2.2,66.3,8.8,9.5,10,4.3
1909-04-06,6.7,2.5,10,1.5,9.5,270,7.7,51.7,5.1,8.8,4,4.6
1909-04-07,4,-1.6,9.3,,9.5,270,6.2,50.7,4,11.9,0.3,6.2
1909-04-08,7.9,1.2,15.2,,7.2,250,4.6,60.3,6,11.3,3.3,5.8
1909-04-09,10.3,2.9,17.8,0.2,7.7,270,3.8,69,8.7,4.8,9.7,3.5
1909-04-10,4.8,0.4,9,,11.5,270,7.8,69.3,5.8,10,3.3,5.2
1909-04-11,3.7,-1,9.3,,7.3,270,5.4,67,5,11.4,1.3,7.6
1909-04-12,11.1,-0.9,20.2,,9.7,250,5,59.7,7.3,11.1,3.7,6.6
1909-04-13,18.1,13.5,22.5,0,14.6,200,9.2,71,14.4,11,8.7,5.4
1909-04-14,10.8,5.3,17.5,3.9,7.7,270,5.5,66.3,9,4.2,6.7,3.9
1909-04-15,5.9,1.1,11.8,,6.9,290,5.5,36.7,3.3,7.7,0,7.7
1909-04-16,6.3,-1.6,14.6,,2.8,230,2.3,76.3,7.9,11.3,3.7,5.2
1909-04-17,13,4.4,20.5,0,5.6,270,2.1,52.3,7.4,10,7,6.2
1909-04-18,11.1,7.9,14.3,54.1,5.7,50,3.1,93,12.2,0,10,1.8
